OTUID	Sa.F.D.28	Sa.F.D.30	Sa.F.D.33	Sa.F.D.35	Sa.M.D.27	Sa.M.D.29	Sa.M.D.31	Sa.M.D.32	Sa.M.D.36	Sb.F.D.37	Sb.F.D.39	Sb.F.D.44	Sb.F.D.45	Sb.M.D.38	Sb.M.D.41	Sb.M.D.42	Sb.M.D.43	Sb.M.D.46	Sa.F.R.72	Sa.F.R.73	Sa.F.R.76	Sa.F.R.80	Sa.F.R.82	Sa.F.R.83	Sa.F.R.84	Sa.M.R.74	Sa.M.R.75	Sa.M.R.77	Sa.M.R.79	Sa.M.R.81	Sb.F.R.88	Sb.F.R.89	Sb.F.R.90	Sb.F.R.92	Sb.F.R.96	Sb.F.R.97	Sb.F.R.99	Sb.M.R.85	Sb.M.R.86	Sb.M.R.87	Sb.M.R.91	Sb.M.R.93	Sb.M.R.94	Sb.M.R.95	Sb.M.R.98
9d8638052cc57835f25caa5cdf756591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad070f7fc8b9581ea52f22bca9e3768c	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f25c522e7f00576c6f030804c31837f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04a0f8ee3769969d7a09b018cefdda98	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	26	16	0	0	0	0	0	81	0	20	9	24	0	37	0	14	0	0	0	0	0
bd3eea66e0442d20a3da9f92d1c03b6a	0	0	0	0	0	18	0	15	0	0	61	115	0	49	0	0	0	0	39	164	0	0	554	386	314	1079	3027	168	75	99	53	2112	179	0	100	248	536	628	460	64	209	130	603	287	0
7786876ab3a71f968071637f19a21263	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1ad1acc11e0ba1ffd67e9655deeacd0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cff32dc9dd1486e82c5f1916002a8cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f0a134d3b512c8bf5408898edc18fdec	0	0	0	0	0	0	0	0	0	0	22	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	16	0	0	40	0	0	0	67	0	0	0	0	0
1f1ab14a1864f153c53e2f12721de8a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2efd036d3cd38fa51a402cfde240c7f	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7597c4c295612f4f34ea72123cd28df6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	7	0	0	0
e6604ee1873576717943ba5b76c88c93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b5f20ad8df3219180c789ad093895388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a98e987a06458739768be8675e6430f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4150a4b48cbc081291fed20b9f421a17	0	0	0	0	0	0	0	0	0	0	37	19	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	25	30	0
85b9728e92eb1c0c69a65ceaea75b218	96	48	0	0	12	12	0	0	0	0	0	0	30	0	0	0	0	0	11	0	0	18	206	72	0	0	196	17	0	0	0	0	0	0	15	0	0	0	0	50	92	100	0	0	0
d1c8999e6adc3b16ba80f5eddb0df143	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	77	47	0	0	0	0	0	0	0	0	0	10	0	0	45	0	0	0	0	16	45	0	0
ff46ec2cd6509377415be5cb7331dd14	94	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	9	0	10	12	0	17	85	57	0	70	22	61	0	5	21	86	16	22	0	24	0	21	33	36	49	58	36	95	20
24d821dddfbe031b81a44817e6d6a4c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	633	0	0	0	25	10	18	19	17	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
490315bcccb1208c349f223195d305bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f54e16f79cc5063696ee36377eb45d02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
69dd513738245267a58eff2c5e1a5026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fe01ad867131dee1e2274b6f9febb881	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824	0	0	0	0	0	0	0	27	0	0	0
9733a7ee3db101b1bf8b73a49cdc7e9e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ecb3e02a7acd96705765dfd80d1a54e	8	0	0	8	0	0	0	0	4	0	0	0	0	8	0	0	9	0	4	93	0	0	0	11	0	21	6	396	0	0	39	40	0	9	0	31	62	11	6	17	15	85	9	9	58
957dbf66776c71fe1dc2024d804c4950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	59	0	0	0	0	0	0	0	147	0	0	51	173	10	41	0	0	0	45	36	0	0	0	0	33	0
2558743a392371cbf690abc59310f698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	109	0	0	0	8	0	0
13b2b699821c07b49b11bbc676caffd6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d79c195b3ee09e77c743e70498e40b4	10	28	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	14	137	0	15	0	16	31	16	127	679	9	9	0	30	15	0	0	0	0	22	37	32	0	22	36	16	0
5c951b10ce0ad37bc82cefbf1652aae4	42	0	0	13	0	7	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0
0e91baca2c8c38c9765886586fc2138b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0
b326b74bbd803234d609305fca3c9581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	20	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
e4b2d86ea043bd6637c74127c88019da	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	18	16	0	0	0	0	20	0	15	53	0	0	0
eaa96a0b623051a0ad81b2d32de33d69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	56	0	0	0	0	0	0	0	0	75	0	0	65	83	0
85113ca0cc98bb5f1fa38abd6ef031ef	24	27	0	9	47	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	29	0	0	36	0	0	0	0	43	19	0	0	0	33	22	0	9	0	0	45	0	23
0df281ca1d2eb175033797fad1310419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
17c2d0ecc8d210a2f48e1d675de70adb	0	28	0	13	0	0	0	26	0	0	0	0	0	0	0	0	23	0	0	28	0	0	39	18	0	0	0	116	0	12	0	0	0	0	0	105	103	6	38	0	0	0	0	0	25
897432c968268f86c29116ed7848e735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	16	0	0	0	15	0	0	0	0	11	0	0	0	0	0	0	0	0
972de1dd9dfd548d3abbb6967136b34a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
22d3af8c9a553870fff1c4d73ba4664d	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275df2146b2bdad0fe4155da6d69dd0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	16
6eeca470ca0cb9acc153b68f5e9b94e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0
5b7aff44182cd9f4604f47aff8a08c28	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
f56016477bf572b91b829a748c2f78db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5157bc74ceccd1618e7b256c86a7a97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
51ad27c4ad2bc0ccc6e44d1d910b8331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0
9c51647dcacd1e7868f41e03b061fe3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
ad329f64866f8aefdce1103befa7df9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
99b4b08d63c3459f7ad9f4a23395d664	0	0	328	0	0	0	28	29	0	0	36	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cba7b58b6db042a8d764b6862931954	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a283ec687d32d88a4e3eaaa398cb0ed	0	0	0	0	0	24	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	45	63	0	0	540	0	0	0	0	77	0	0	15	0	561	44	0	0	70	123	42	30	38
020735da7f69488e303574c6a67ed6e6	0	0	0	0	4	0	0	0	0	44	0	80	52	0	0	0	104	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	60	229	0	0	0	0	0	0	429	0	83
c08a07b41ce13da06900ff1b22d5652c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79d1f81e15f894adb7f91934a365f51a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693e9aeedfcd68e23d1e09452b6c1d68	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107b900f3dd9972b2d73d2c44e7b831e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2593179e047810737f72152f0e198c3	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	47	0	0	0
8a1a1dc5f05e5a451ecaa7506c29f69c	0	0	0	0	0	0	0	0	0	0	0	8	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	30	27	57	0	11	25	0	11	0	112	97	0	22	9
4311c0e9f38dd3e8a8d3c95cbfb7d2c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0
121e9db1a1a72edda7b7a2bbc723bf5d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17611e0d49fa2935ee8fe507c86c1e25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
84cb6849533619eeab7c80b0b755531a	0	0	0	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	8	0	13	0	38	0	12	13	0	0	0	0	4	0	0	0	0	8	0	0
1a4917aa6a0a01913853021862dd7cc6	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	32	0	243	0	0	0	0	0	0	0	0	0	38	30
30f82082d10c69b4d3f1c25a533fced0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
980b0e7d12b900025db466609d835514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae4d0b9f3df20670ae80ae17d053cb40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e305e74913f284c93b4fbef9bee881f3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6165f58e1fd8196025e84abe5fcf9a3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	26	0	0	0	0	15	0	11	0	0	17	7	10	0
77c06d607c1bbf013419e16e6156eb6f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	20	26	0	0	0	0	0	0	0	0	0	0	0	0
6d338102f2433ec68358bd30f08390b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc290fb9392c12f0912025dcbdbbd224	0	0	18	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b884445c989f7c42cf798f0f8889d63	0	0	0	0	0	0	0	0	0	0	0	16	6	12	0	0	0	0	0	12	0	10	0	20	56	0	0	66	28	0	0	19	0	80	0	14	334	16	0	0	41	0	21	36	11
6094b87cc526c2fe38821fd79c341592	0	0	0	12	0	0	0	0	0	0	35	21	17	0	8	0	0	22	0	0	0	0	17	36	17	30	73	42	0	21	0	64	36	0	0	0	46	30	0	0	24	0	22	35	26
9371c9cadbcd2e78385af9867afa9e99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e52fb8b20c9dca95e9e3802c8fb0356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4d53d3411038f6c0d93b02c82f37c98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7	0	0	0
2d85d1a90dbaf637c6d8ef909672ac45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	454	729	357	483	0	0	62	0	37	0	0	0	187	0	111	247	0	0	0	0	0	0	857	296
4b9308c8f159daeca4159fa5879954a1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	15	0	0	0	0	45	0	144	28	0	0	0	0	0	0	0	49	36	0	15	0	0	81	0	0	0
be09e708e9fbc1e888d217161390e4a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	91	87	64	64	62	85	0	0	0	0	100	0	0	0	0	140	0	0	0	0	0	0	0	0
87fb6629866a250368f495bbefaa41ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
ab1ef2be0940d1a001fd946f6641fa7f	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c48fd7a911bd6c40935ee6caca9457f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0
7b44e40a89e8574655471cc3be7860ab	0	0	0	0	0	0	0	0	0	0	0	0	20	39	0	0	0	0	0	13	0	34	0	42	0	0	291	0	0	0	0	95	0	9	21	13	214	31	19	16	21	0	67	0	15
b8c597aaae0c8ed279a046fb71e33f7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0
4f38747c471b916678b11b424288eba1	0	0	0	0	0	0	34	14	502	0	21	38	0	0	0	13	0	0	0	50	0	44	157	303	8	25	15	192	22	54	314	801	26	152	0	158	65	185	350	0	242	334	275	20	629
6cfadcf501351add0ad0ad05bd5d8047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e13530b3591c561175f61a46ccf146de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
c60cf2a6c2498f32af660492f7517918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	368	0	384	35	22	0	350	50	940	306	10	183	104	101	0	0	0	12	46	8	0	253	27	0	0	0
425b53207bf120b4ea4253d0129b9359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
15fceee5bfa7b4b1d6f2c0b0c4aa23ae	0	0	0	0	0	0	0	0	16	0	13	12	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	35	0	0	16	94	0	0	0	0	78	14	0	15
58af5bd4f9e976fecbfb5d2d6273d0a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	27	0	15	0	0	0	0	0	0	0	0	20	0	0	0	0
eb8821a30557b34eac1cb619bf6bc0ca	0	0	0	0	0	0	15	0	0	7	0	0	0	0	0	15	0	9	0	0	0	0	0	0	0	0	34	25	0	0	0	0	0	0	0	0	0	0	9	13	0	20	0	0	0
13c1288378f1dc2da876fd37a93c17b5	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	64	0	0	0	0	0	56	0	0	0	0	0	0	0
5c8e5a64b644650ad4173c9e7d012e83	0	28	0	0	0	0	0	27	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	9	0	364	0	0	0	0	0	77	0	0	0	0	0	0	0
6aee25025ea8c3e592caba651ee0d7c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22be5d44baaebd16725f9a6ab35cb37c	10	0	0	0	0	0	0	0	18	0	0	12	0	22	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
1d131e24c3e4cbd0f38e3867eec1b19a	0	0	0	0	0	0	0	0	0	13	0	15	0	0	0	1	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
2b3fb6205119201ed3bfdc09d3396a8a	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12a0ad84259c089c23615284b45e6738	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	10	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	12	0	11	0
20dd4436889f5a9c70fb2601a80648c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2255183a2ad028ef176f641635f3131f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	13
b91577649ea69f26e71d4f926b85574f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
0f4013b00115275df5e0ab6306716e8e	632	41	0	199	70	96	191	34	1207	0	131	58	0	293	0	51	0	15	25	685	31	0	155	129	68	274	829	2036	40	96	127	0	172	0	66	279	44	0	0	0	43	68	0	0	381
e020018b58992fda9b0f882bc5ec78d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
413900e8ce9ec022feb77dba70547f1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
afac3891ee93365fb08e42484f8c244a	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04586bc5bd180e736ef7dfa7254955fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
067aa9ffcd54c7e8bc9e6413fee93bcf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26edf7034861fee25cdbd5122b43ac4c	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	43	0	0	0	0	0
4bdab1aad295836adad8e40c11a73358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
781dbc76389f59d77d772c55d7e26b94	0	0	15	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59c6e1e94a0af7426c52f4f561dbfd30	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7f9434212ef9be4f431db7719c0b612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da58d4823a46aba8bd0ab53e31704eaf	0	17	0	0	0	0	0	0	0	0	31	0	55	0	0	38	0	0	18	23	0	47	0	0	0	0	0	31	0	15	0	106	0	10	0	0	0	41	0	0	0	0	0	0	0
0b3ab4315c427a519e4f69420695b5b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	7	0	0	0	7	0	0	0	20	0	0
2bd969720de246644b99b6447cfa14a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	21	16	0	0	0	0	0	0	7	47	22	0	12	0	71	24	0	0	42	107	0	0	0
50b4f43246a841424124efdd8293b5ce	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9fc33d0bed4581c93256a43e4c9d176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0
e32b674921320d49f84ab0f1e54c73f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
